,alpha,beta,l1,l2,cum_gain
1020,2.0,1.5,0.5,0.05,-0.2969379810134019
1021,2.0,1.5,0.5,0.1,-0.2872415982783632
1022,2.0,1.5,0.5,0.5,-0.07712842299050468
1023,2.0,1.5,0.5,1.0,0.12292760942152374
1024,2.0,1.5,0.5,1.5,0.3658351271955433
1025,2.0,1.5,0.5,2.0,0.06738931589262646
1026,2.0,1.5,1.0,0.05,-0.7247338148848965
1027,2.0,1.5,1.0,0.1,-0.7191339948374658
1028,2.0,1.5,1.0,0.5,-0.22281196675265738
1029,2.0,1.5,1.0,1.0,0.0356638354587429
1030,2.0,1.5,1.0,1.5,0.10551921593100821
1031,2.0,1.5,1.0,2.0,0.18658148158879936
1032,2.0,1.5,1.5,0.05,-0.3541133987577489
1033,2.0,1.5,1.5,0.1,-0.5490389590772282
1034,2.0,1.5,1.5,0.5,-0.3559395342086934
1035,2.0,1.5,1.5,1.0,-0.11484784767799859
1036,2.0,1.5,1.5,1.5,0.1390234233207016
1037,2.0,1.5,1.5,2.0,-0.047934257776362205
1038,2.0,1.5,2.0,0.05,0.038730071043174476
1039,2.0,1.5,2.0,0.1,0.0032093639309511437
1040,2.0,1.5,2.0,0.5,-0.083416029374768
1041,2.0,1.5,2.0,1.0,0.2229202672421331
1042,2.0,1.5,2.0,1.5,-0.11673410876110575
1043,2.0,1.5,2.0,2.0,-0.06789231731016837
1044,2.0,2.0,0.05,0.05,0.18902087276517737
1045,2.0,2.0,0.05,0.1,0.15955837473977375
1046,2.0,2.0,0.05,0.5,0.0999695475199146
1047,2.0,2.0,0.05,1.0,0.35266233050218776
1048,2.0,2.0,0.05,1.5,0.03596713107856575
1049,2.0,2.0,0.05,2.0,-0.0808101750380928
1050,2.0,2.0,0.1,0.05,-0.007028827506427158
1051,2.0,2.0,0.1,0.1,0.12387404466941178
1052,2.0,2.0,0.1,0.5,0.20277885938126622
1053,2.0,2.0,0.1,1.0,0.29945838210083975
1054,2.0,2.0,0.1,1.5,0.19363752168346246
1055,2.0,2.0,0.1,2.0,-0.010069456066831052
1056,2.0,2.0,0.5,0.05,-0.271088614948459
1057,2.0,2.0,0.5,0.1,-0.23805322785105693
1058,2.0,2.0,0.5,0.5,-0.05226662446267216
1059,2.0,2.0,0.5,1.0,-0.1319246833356596
1060,2.0,2.0,0.5,1.5,0.2323228725492566
1061,2.0,2.0,0.5,2.0,-0.06650061485260765
1062,2.0,2.0,1.0,0.05,-0.7438928668347098
1063,2.0,2.0,1.0,0.1,-0.5916102800521325
1064,2.0,2.0,1.0,0.5,0.1472221005703878
1065,2.0,2.0,1.0,1.0,-0.1851725167457734
1066,2.0,2.0,1.0,1.5,0.28735088938825976
1067,2.0,2.0,1.0,2.0,-0.15150014775706694
1068,2.0,2.0,1.5,0.05,-0.7044674908779671
1069,2.0,2.0,1.5,0.1,-0.6591720982863855
1070,2.0,2.0,1.5,0.5,-0.3253315840554917
1071,2.0,2.0,1.5,1.0,-0.06699909241614803
1072,2.0,2.0,1.5,1.5,-0.20373893120058512
1073,2.0,2.0,1.5,2.0,-0.011006389256461163
1074,2.0,2.0,2.0,0.05,-0.2946031803869458
1075,2.0,2.0,2.0,0.1,-0.11999763631300349
1076,2.0,2.0,2.0,0.5,0.1076116755955382
1077,2.0,2.0,2.0,1.0,0.427614851072003
1078,2.0,2.0,2.0,1.5,-0.3007690017159914
1079,2.0,2.0,2.0,2.0,-0.016131489583344743
