,DAY_NO,FTRL_OPG_CUMILATIVE_GAIN,FTRL_RDA_CUMILATIVE_GAIN,FTL_CUMILATIVE_GAIN,FTRL_EXP_RDA_CUMILATIVE_GAIN,FTRL_MOVING_RDA_CUMILATIVE_GAIN,SGD_CUMILATIVE_GAIN
19,20,0.15288282520549537,0.11527828872122521,0.003262786596119855,0.003262786596119855,0.003262786596119855,0.041028781383955826
20,21,0.15046949393263698,0.10197059300066631,0.0031746031746031802,0.0031746031746031802,0.0031746031746031802,0.028475199020208054
21,22,0.18597993980469624,0.12134846571656782,0.018518518518518476,0.018518518518518476,0.018518518518518476,0.04277403551745244
22,23,0.20321802032511332,0.23434714516833097,0.05008818342151669,0.05008818342151669,0.05008818342151669,0.1012400489895897
23,24,0.23462412715410252,0.26656577691284206,0.01657848324514987,0.01657848324514987,0.01657848324514987,0.11928965094917324
24,25,0.22187962003509237,0.2534915495382578,0.010141093474426733,0.010141093474426733,0.010141093474426733,0.1218922229026332
25,26,0.22847945407886544,0.26026213157152456,0.05176366843033501,0.05176366843033501,0.05176366843033501,0.12816901408450693
26,27,0.21436946405424717,0.24578709412109215,0.06287477954144617,0.06287477954144617,0.06287477954144617,0.14030924678505816
27,28,0.21310964416495623,0.2289773732109125,0.05379188712522041,0.05379188712522041,0.05379188712522041,0.12888854868340469
28,29,0.21785819605536078,0.24298547396939557,0.06860670194003529,0.06860670194003529,0.06860670194003529,0.14473361910593993
29,30,0.211966115342369,0.2642310934530948,0.08086419753086409,0.08086419753086409,0.08086419753086409,0.14638701775872628
30,31,0.21756152677054247,0.2700678021024628,0.07583774250440913,0.07583774250440913,0.07583774250440913,0.15632271892222888
31,32,0.24548594278353394,0.2696008654105134,0.06631393298059961,0.06631393298059961,0.06631393298059961,0.16452847519902006
