,alpha,beta,l1,l2,cum_gain
1038,2.0,1.5,2.0,0.05,1.0237890612979608
1039,2.0,1.5,2.0,0.1,1.0400606678387114
1040,2.0,1.5,2.0,0.5,1.0614238546219077
1041,2.0,1.5,2.0,1.0,1.1157877712843518
1042,2.0,1.5,2.0,1.5,1.199832357649222
1043,2.0,1.5,2.0,2.0,1.1663442901786822
1044,2.0,2.0,0.05,0.05,1.0748678134073533
1045,2.0,2.0,0.05,0.1,1.0182969846958114
1046,2.0,2.0,0.05,0.5,1.0786486207678543
1047,2.0,2.0,0.05,1.0,1.0854128411569772
1048,2.0,2.0,0.05,1.5,1.1265981936896234
1049,2.0,2.0,0.05,2.0,1.104397122768353
1050,2.0,2.0,0.1,0.05,1.0632474374239727
1051,2.0,2.0,0.1,0.1,0.9789907017894891
1052,2.0,2.0,0.1,0.5,1.0786486207678543
1053,2.0,2.0,0.1,1.0,1.0861527257271055
1054,2.0,2.0,0.1,1.5,1.1265981936896234
1055,2.0,2.0,0.1,2.0,1.104397122768353
1056,2.0,2.0,0.5,0.05,1.2895353899734336
1057,2.0,2.0,0.5,0.1,1.2231543626537875
1058,2.0,2.0,0.5,0.5,1.1448890115234227
1059,2.0,2.0,0.5,1.0,1.1685532304566093
1060,2.0,2.0,0.5,1.5,1.2155265298834501
1061,2.0,2.0,0.5,2.0,1.1718854456034893
1062,2.0,2.0,1.0,0.05,0.9406698538133028
1063,2.0,2.0,1.0,0.1,0.994278071265671
1064,2.0,2.0,1.0,0.5,1.1500483979576273
1065,2.0,2.0,1.0,1.0,1.0944762247205517
1066,2.0,2.0,1.0,1.5,1.1584226907407338
1067,2.0,2.0,1.0,2.0,1.1440158447741753
1068,2.0,2.0,1.5,0.05,1.0424313439821014
1069,2.0,2.0,1.5,0.1,0.8802255055765723
1070,2.0,2.0,1.5,0.5,0.9954602046823992
1071,2.0,2.0,1.5,1.0,1.1459614979308346
1072,2.0,2.0,1.5,1.5,1.1795834977827866
1073,2.0,2.0,1.5,2.0,1.2025695937360221
1074,2.0,2.0,2.0,0.05,0.9528834775415428
1075,2.0,2.0,2.0,0.1,0.985040282597083
1076,2.0,2.0,2.0,0.5,1.1375112117285815
1077,2.0,2.0,2.0,1.0,1.2303270204405845
1078,2.0,2.0,2.0,1.5,1.152519166684172
1079,2.0,2.0,2.0,2.0,1.2050063326529428
